repository,representative_commit,file,line,text,commit_occurrences,platform,core,revision,offset,read_width,moment,power_clock,locks,reset_init_order,read_side_effects,source_kind,confidence
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,303,/* Register EUR_CR_MASTER_CORE_ID */,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,304,#define EUR_CR_MASTER_CORE_ID               0x4010,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,305,#define EUR_CR_MASTER_CORE_ID_CONFIG_MULTI_MASK 0x00000001U,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,306,#define EUR_CR_MASTER_CORE_ID_CONFIG_MULTI_SHIFT 0,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,307,#define EUR_CR_MASTER_CORE_ID_CONFIG_MULTI_SIGNED 0,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,308,#define EUR_CR_MASTER_CORE_ID_CONFIG_BASE_MASK 0x00000002U,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,309,#define EUR_CR_MASTER_CORE_ID_CONFIG_BASE_SHIFT 1,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,310,#define EUR_CR_MASTER_CORE_ID_CONFIG_BASE_SIGNED 0,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,311,#define EUR_CR_MASTER_CORE_ID_CONFIG_MASK   0x000000FCU,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,312,#define EUR_CR_MASTER_CORE_ID_CONFIG_SHIFT  2,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,313,#define EUR_CR_MASTER_CORE_ID_CONFIG_SIGNED 0,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,314,#define EUR_CR_MASTER_CORE_ID_CONFIG_CORES_MASK 0x00000F00U,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,315,#define EUR_CR_MASTER_CORE_ID_CONFIG_CORES_SHIFT 8,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,316,#define EUR_CR_MASTER_CORE_ID_CONFIG_CORES_SIGNED 0,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,317,#define EUR_CR_MASTER_CORE_ID_CONFIG_SLC_MASK 0x0000F000U,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,318,#define EUR_CR_MASTER_CORE_ID_CONFIG_SLC_SHIFT 12,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,319,#define EUR_CR_MASTER_CORE_ID_CONFIG_SLC_SIGNED 0,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,320,#define EUR_CR_MASTER_CORE_ID_ID_MASK       0xFFFF0000U,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,321,#define EUR_CR_MASTER_CORE_ID_ID_SHIFT      16,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,322,#define EUR_CR_MASTER_CORE_ID_ID_SIGNED     0,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,323,/* Register EUR_CR_MASTER_CORE_REVISION */,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,324,#define EUR_CR_MASTER_CORE_REVISION         0x4014,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,325,#define EUR_CR_MASTER_CORE_REVISION_MAINTENANCE_MASK 0x000000FFU,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,325,/* Register EUR_CR_MASTER_CORE_ID */,99,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,326,#define EUR_CR_MASTER_CORE_ID               0x4010,99,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,326,#define EUR_CR_MASTER_CORE_REVISION_MAINTENANCE_SHIFT 0,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,327,#define EUR_CR_MASTER_CORE_ID_CONFIG_MULTI_MASK 0x00000001U,99,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,327,#define EUR_CR_MASTER_CORE_REVISION_MAINTENANCE_SIGNED 0,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,328,#define EUR_CR_MASTER_CORE_ID_CONFIG_MULTI_SHIFT 0,99,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,328,#define EUR_CR_MASTER_CORE_REVISION_MINOR_MASK 0x0000FF00U,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,329,#define EUR_CR_MASTER_CORE_ID_CONFIG_MULTI_SIGNED 0,99,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,329,#define EUR_CR_MASTER_CORE_REVISION_MINOR_SHIFT 8,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,330,#define EUR_CR_MASTER_CORE_ID_CONFIG_BASE_MASK 0x00000002U,99,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,330,#define EUR_CR_MASTER_CORE_REVISION_MINOR_SIGNED 0,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,331,#define EUR_CR_MASTER_CORE_ID_CONFIG_BASE_SHIFT 1,99,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,331,#define EUR_CR_MASTER_CORE_REVISION_MAJOR_MASK 0x00FF0000U,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,332,#define EUR_CR_MASTER_CORE_ID_CONFIG_BASE_SIGNED 0,99,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,332,#define EUR_CR_MASTER_CORE_REVISION_MAJOR_SHIFT 16,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,333,#define EUR_CR_MASTER_CORE_ID_CONFIG_MASK   0x000000FCU,99,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,333,#define EUR_CR_MASTER_CORE_REVISION_MAJOR_SIGNED 0,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,bfd9edef3f976906fb7fececbfa29d16801154f5,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,334,#define EUR_CR_MASTER_CORE_ID_CONFIG_SHIFT  2,99,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
omap5-sgx-ddk-linux,877a45ba3797fecdadcae35cc09103e9bec72b0e,eurasia_km/services4/srvkm/hwdefs/sgxmpdefs.h,334,#define EUR_CR_MASTER_CORE_REVISION_DESIGNER_MASK 0xFF000000U,67,generic SGX DDK,UNKNOWN; selected by build,UNKNOWN physical revision,UNKNOWN; resolve register definition for selected build,N/A (no transaction),N/A (definition),N/A (definition),N/A (definition),N/A (definition),UNKNOWN,header,UNKNOWN hardware applicability/read-safety
